SMILES,Kow,Kowwin,Wildman-Crippen LogP
CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,2.83,3.48,2.817000000000001
O=[N+]([O-])c1cccc2c([N+](=O)[O-])cccc12,2.58,2.8,2.656200000000001
Cc1ccc2c(c1)C(=O)C=CC2=O,2.1,2.21,1.93022
COC1=C(OC)C(=O)C(C)=CC1=O,0.8,0.38,0.5889
Cn1c(=O)[nH]c(=O)c2[nH]c(=O)[nH]c21,-1.08,-1.25,-1.7568
Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],2.1,2.18,1.8114200000000005
Nc1c([N+](=O)[O-])cccc1[N+](=O)[O-],1.79,1.29,1.0851999999999995
O=C1CC(=O)c2ccccc21,0.61,0.75,1.4557
NS(=O)(=O)c1cccc2ccccc12,1.55,1.55,1.4872
NNC(=O)c1ccccc1[N+](=O)[O-],-0.54,-0.54,0.1982999999999995
COC(=O)c1ccccc1[N+](=O)[O-],1.66,1.65,1.3814
COC(=O)c1ccccc1C(=O)c1ccccc1,2.7,2.98,2.704200000000001
O=[N+]([O-])c1cc([N+](=O)[O-])c2ccccc2c1,2.83,2.8,2.656200000000001
CC(=O)Nc1c(C)cc(C)cc1[N+](=O)[O-],1.18,1.61,2.17004
Cn1c(=O)ccc2ccccc21,1.45,1.15,1.5385
COC(=O)c1ccccc1OC,2.04,1.91,1.4818
O=[N+]([O-])c1cccc2ncccc12,1.86,1.96,2.143
O=[N+]([O-])c1cccc2cccnc12,1.4,1.96,2.143
O=[N+]([O-])c1ccc2c(c1)Cc1ccccc1-2,3.37,3.83,3.1660000000000013
CCOC(=O)C(Cc1ccccc1)C(=O)OCC,2.76,3.02,1.9715
CCCOC(=O)c1ccccc1O,3.8,3.59,1.959
COc1c(Br)cc(Br)cc1Br,4.48,4.74,3.982700000000001
CC(=O)Oc1c[nH]c2ccccc12,2.01,1.65,2.0931999999999995
Nc1cccc(Cl)c1Cl,2.82,2.37,2.575600000000001
Nc1c(Cl)cccc1Cl,2.76,2.37,2.575600000000001
Oc1c(Br)cccc1Br,3.36,3.29,2.9172
Cc1c(O)ccc(O)c1C,1.36,2.13,1.71464
Clc1cc(Cl)c(Cl)c(Cl)c1Cl,5.17,5.22,4.9536
Oc1cc(Cl)c(Cl)c(Cl)c1,4.01,3.45,3.3524000000000003
NC(=O)c1ccoc1,0.09,0.11,0.3785
NC(=O)c1ccco1,-0.11,-0.14,0.3785
O=[N+]([O-])c1ccco1,0.66,1.18,1.1878
O=[N+]([O-])c1cccs1,1.55,1.63,1.6563
NC(=O)c1ccccc1Cl,0.64,0.65,1.4389
Cc1ccccc1N(C)C,2.85,2.72,2.06102
O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,1.71,2.46,0.9068
O=C(O)c1ccc(O)c(O)c1O,1.05,1.1,0.5015999999999998
NC(=O)c1ccccc1[N+](=O)[O-],-0.12,-0.18,0.6937
Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,2.08,2.18,1.81142
O=[N+]([O-])c1ccc(Cl)cc1[N+](=O)[O-],2.18,2.27,2.1564
Nc1cccc2cc3ccccc3cc12,3.69,3.43,3.575200000000001
CC(=O)Oc1ccccc1[N+](=O)[O-],1.55,1.41,1.5200999999999998
COC(=O)c1ccccc1Cl,2.38,2.47,2.1266
COC(=O)c1ccccc1I,2.74,3.0,2.0778
CCC(=O)c1ccccc1O,2.54,2.46,1.9849
Nc1ccc(C(=O)O)c(N)c1,-0.31,-0.1,0.5492000000000001
O=[N+]([O-])c1ccc(Cl)cc1Cl,3.07,3.1,2.9016
O=C1Nc2ccc([N+](=O)[O-])cc2C1=O,0.47,0.27,0.7295999999999998
COC(=O)c1ccco1,1.0,0.95,1.0661999999999998
CCc1ccccc1C,3.53,3.58,2.5574200000000005
N#Cc1ccccc1O,1.61,1.61,1.26388
CNc1ccccc1C,2.16,2.17,2.03672
Cc1cccc2cccnc12,2.6,2.69,2.5432200000000007
Clc1cccc2cccnc12,2.44,2.79,2.888200000000001
Nc1cccc2ncccc12,1.16,1.23,1.817
Cn1c(=O)[nH]c2ncn(C)c2c1=O,-0.22,-0.39,-1.039700000000001
CC(C)C(=O)c1ccccc1,2.73,2.58,2.5253000000000005
CN(C)C(=O)c1ccccc1,0.62,0.73,1.3884
COc1ccccc1CO,1.13,1.16,1.1874999999999998
CCc1ccccc1[N+](=O)[O-],2.58,2.85,2.1572000000000005
N#Cc1ccccc1[N+](=O)[O-],1.02,1.36,1.46648
O=[N+]([O-])c1ccccc1CO,1.24,0.89,1.0871
CNc1ccccc1[N+](=O)[O-],2.18,2.02,1.6364999999999998
Cn1c(=O)[nH]c2[nH]c(=O)[nH]c(=O)c21,-1.18,-1.25,-1.7568
CC(=O)Nc1ccc(C)cc1[N+](=O)[O-],1.49,1.62,1.86162
Clc1ccc2ncccc2c1,2.73,2.79,2.8882000000000003
Cc1cnc2ccccc2c1,2.53,2.69,2.5432200000000007
Cc1ccc2cccnc2c1,2.47,2.69,2.5432200000000007
Clc1ccc2ccccc2n1,2.71,2.79,2.888200000000001
c1ccc(-c2ccc3ccccc3n2)cc1,3.9,3.91,3.9018000000000015
O=NN(Cc1ccccc1)c1ccccc1,3.38,3.2,3.374600000000002
Cc1ccc2cc3ccccc3cc2c1,5.0,4.89,4.301420000000003
c1ccc2c(c1)Cc1ccccc1C2,4.25,4.27,3.1816000000000013
Cc1ccc(-c2ccc(C)cc2)cc1,5.09,4.85,3.970440000000002
O=[N+]([O-])c1ccc2ncccc2c1,1.84,1.96,2.143
O=[N+]([O-])c1ccc2cccnc2c1,1.82,1.96,2.143
COc1ccccc1OC(C)=O,1.38,1.67,1.6205
CNC(=O)c1ccccc1,0.86,1.2,1.0462
NNC(=O)c1ccccc1,0.19,0.37,0.2900999999999996
CCNC(=O)c1ccccc1,1.28,1.7,1.4363
CCOC(=O)c1cccnc1,1.32,1.13,1.2583
NC(CC(=O)O)c1ccccc1,-1.4,-2.46,1.1611
CN(Cc1ccccc1)c1ccccc1,4.22,3.58,3.323000000000002
O=C(O)COc1ccccc1Cl,1.86,1.97,1.8034
O=C(O)Cc1ccccc1O,0.85,0.95,1.0193
CC(=O)Nc1ccccc1Br,1.34,1.43,2.4075000000000006
CC(=O)Nc1ccccc1O,0.72,0.62,1.3505999999999998
Cc1ccc2[nH]ccc2c1,2.68,2.6,2.4763200000000003
CCOC(=O)c1ccoc1,1.78,1.69,1.4563
CCOC(=O)c1ccco1,1.52,1.44,1.4563
Cc1nc2ccccc2[nH]1,1.43,1.78,1.87132
Oc1nc2ccccc2[nH]1,1.12,1.2,1.2684999999999995
CSc1nc2ccccc2s1,3.15,3.22,3.018200000000001
Nc1ccccc1Br,2.11,1.97,2.0313
Nc1ccccc1I,2.32,2.24,1.8734
Oc1ccc(Br)cc1Br,3.22,3.29,2.9172
Cc1ccc(Cl)cc1C,3.82,3.73,2.956840000000001
Oc1ccc(O)c(Cl)c1,1.4,1.68,1.7511999999999996
Cc1ccc(Cl)c(O)c1,2.9,2.7,2.35402
Cn1ccc(=O)[nH]c1=O,-1.2,-0.66,-0.9264
CC1NC(=O)NC1=O,-0.91,-0.73,-0.7857000000000001
Cc1ccsc1,2.34,2.36,2.05652
O=C1CCCN1,-0.85,-0.32,-0.1036
Cn1ccnc1,-0.06,0.61,0.4200999999999999
CCN(CC)CC(=O)Nc1c(C)cc(C)cc1C,2.41,2.21,2.8921600000000014
O=C(O)c1ccc(O)c([N+](=O)[O-])c1,1.85,1.79,0.9986
CCCC(O)C(=O)O,0.45,0.33,0.2319999999999999
NCc1ccco1,0.37,0.44,0.7383000000000001
N#Cc1ccco1,0.96,0.91,1.15128
Cc1cccc(C(N)=O)c1,1.18,1.29,1.09392
NC(=O)c1cccc(Cl)c1,1.51,1.38,1.4389
NC(=O)c1cccc(O)c1,0.39,0.26,0.4911
O=C(O)c1cccc(I)c1,3.13,3.04,1.9894
O=[N+]([O-])c1cc(Cl)cc(Cl)c1,3.09,3.1,2.9016
O=[N+]([O-])c1cc(Cl)c(O)c(Cl)c1,2.94,3.2,2.6072
Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1.89,1.29,1.0852
NNC(=O)c1cccc([N+](=O)[O-])c1,0.23,0.19,0.1982999999999997
COC(=O)c1cccc([N+](=O)[O-])c1,1.89,1.65,1.3814
CCOC(=O)c1cccc([N+](=O)[O-])c1,2.35,2.14,1.7715
C=C(C)C1CCC(C)C(O)C1,3.21,3.37,2.3596000000000004
Nc1ccc(C(=O)O)cc1N,0.13,0.04,0.5491999999999999
O=C(O)c1ccc([N+](=O)[O-])c(O)c1,1.98,2.64,0.9986
Nc1cc([N+](=O)[O-])ccc1C(=O)O,1.91,1.76,0.8752
N#Cc1cccc([N+](=O)[O-])c1,1.17,1.36,1.46648
O=[N+]([O-])c1cccc(CO)c1,1.21,0.89,1.0871
CN(C)c1cccc([N+](=O)[O-])c1,2.16,2.57,1.6607999999999998
COC(=O)c1ccc(Br)cc1,2.95,2.72,2.2357
COC(=O)c1ccc(N)cc1,1.37,1.31,1.0554
COC(=O)c1ccc([N+](=O)[O-])cc1,1.89,1.65,1.3814
Cc1ccc(C(N)=O)cc1,1.18,1.29,1.09392
NC(=O)c1ccc(Cl)cc1,1.55,1.38,1.4389
NC(=O)c1ccc(O)cc1,0.33,0.26,0.4911
O=C(O)c1ccc(I)cc1,3.02,3.04,1.9894
CCc1ccc(C(=O)O)cc1,2.89,2.91,1.9472
N#Cc1ccc(C(=O)O)cc1,1.56,1.42,1.25648
O=Cc1ccc(C(=O)O)cc1,1.76,1.59,1.1973
N#Cc1ccc([N+](=O)[O-])cc1,1.19,1.36,1.4664799999999996
O=[N+]([O-])c1ccc(CO)cc1,1.26,0.89,1.0871
CC(C)c1ccc(C(N)=O)cc1,2.14,2.19,1.9089
NC(=O)c1ccc([N+](=O)[O-])cc1,0.82,0.56,0.6937
CN(C)c1ccc(C(=O)O)cc1,1.28,2.05,1.4508
CCOc1ccc(C(=O)O)cc1,2.39,2.45,1.7835
CC(=O)OCc1ccc([N+](=O)[O-])cc1,1.73,1.9,1.6579
Cc1ccc(C=O)o1,0.67,1.38,1.40052
COc1ccncc1,1.0,0.89,1.0901999999999998
CCc1cccc(C)c1,3.98,3.58,2.5574200000000005
CCc1cccc(O)c1,2.4,2.55,1.9546
OCc1cccc(O)c1,0.49,0.6,0.8845000000000001
CCC(=O)Nc1ccccc1,1.61,1.59,2.0351
CCOC(=O)C(=Cc1ccccc1)C(C)=O,2.21,2.13,2.2221
O=[N+]([O-])c1ccc(Oc2ccccc2)cc1,3.92,3.87,3.387100000000001
Oc1ccc(Cc2ccc(O)cc2)cc1,2.91,3.06,2.688600000000001
CCNC(=O)Nc1ccccc1,1.64,1.66,1.828
O=C(Cc1ccccc1)Nc1ccccc1,2.7,2.81,2.867800000000001
O=S(Cc1ccccc1)Cc1ccccc1,1.99,2.19,3.1355000000000013
CCCCCC(=O)Nc1ccccc1,3.28,3.06,3.205400000000002
CCOc1cccc(O)c1,1.98,2.08,1.7908999999999995
O=C(O)Cc1cccc(O)c1,0.85,0.95,1.0193
CC(=O)Nc1cccc(Br)c1,2.31,1.99,2.4075000000000006
CC(=O)Nc1cccc(O)c1,0.73,0.27,1.3505999999999998
COc1ccc(C=O)cc1O,0.97,1.05,1.2132999999999998
CCCN(CCC)N=O,1.36,1.33,1.7898
O=[N+]([O-])OCC(CO)O[N+](=O)[O-],0.83,0.12,-1.2360999999999998
NC(=O)C=Cc1ccccc1,1.43,0.82,1.1851
NC(=O)OCc1ccccc1,1.2,1.2,1.2819000000000005
CC(=O)COc1ccccc1,1.04,1.51,1.6544
NC(=O)COc1ccccc1,0.76,0.57,0.5506999999999997
ClCCc1ccccc1,2.95,3.29,2.4679
CN=Cc1ccccc1,1.64,1.7,1.7353
ON=Cc1ccccc1,1.8,1.87,1.4947
N#CNc1ccccc1,1.87,1.45,1.57958
[N-]=[N+]=Nc1ccccc1,2.59,2.93,2.628400000000001
CCSc1ccccc1,3.2,3.08,2.7986000000000013
O=[N+]([O-])Cc1ccccc1,1.75,1.67,1.4633
ClC(Cl)=Nc1ccccc1,2.54,2.67,3.151700000000001
NC(=O)Oc1ccccc1,1.08,0.71,1.1441
Cc1ccc(CC(=O)O)cc1,1.86,1.98,1.62212
CC(=O)Nc1ccc(I)cc1,2.71,2.27,2.2496
Cc1ccc(N=C=S)cc1,3.92,3.88,2.7293200000000004
CCOc1ccc(O)cc1,1.81,2.08,1.7908999999999995
S=C=NCc1ccccc1,3.16,3.01,2.2894000000000005
CCCNc1ccccc1,2.45,2.61,2.5085000000000006
N#CN=Nc1ccccc1,2.3,2.72,2.25138
CCCOc1ccccc1,3.18,3.06,2.4754000000000005
CCc1ccc(C)cc1,3.63,3.58,2.5574200000000005
N#Cc1ccc(Cl)cc1,2.47,2.18,2.2116800000000003
OCc1ccc(O)cc1,0.25,0.6,0.8845000000000001
CNc1ccc(C)cc1,2.15,2.17,2.03672
COc1ccc(Cl)cc1,2.78,2.72,2.3486
CC(=O)C=Cc1ccco1,1.35,1.41,1.8818
N#Cc1ccc(C#N)cc1,0.93,1.09,1.42996
O=CC=Cc1ccco1,1.15,1.19,1.4917
CCCC(O)CC,1.65,1.75,1.5574
CCCC(=O)OC,1.29,1.36,0.9595
CNC(=O)NC(C)=O,-0.7,-0.54,-0.5381
O=[N+]([O-])OCC(O)CO[N+](=O)[O-],0.71,0.12,-1.2360999999999998
CCCCC(=O)OC,1.96,1.85,1.3496
Ic1ccc(I)cc1,4.11,4.33,2.8958000000000013
COC(=O)CCC(C)=O,-0.13,-0.2,0.5286
COC(=O)C=CC(=O)OC,0.48,1.21,-0.1114000000000001
ICCI,2.71,2.84,1.8564
CCNC,0.15,0.32,0.2256999999999999
NNC=O,-2.05,-1.97,-1.3939
CCSC,1.54,1.41,1.3693
CSSC,1.77,1.87,1.6274
CC(C)CC#N,1.07,1.25,1.55608
CC=CC(C)=O,0.52,0.82,1.1515
O=[N+]([O-])CCO,-0.42,-1.01,-0.7446000000000002
CCNC(N)=O,-0.74,-0.6,-0.3253999999999998
CCNC(N)=S,-0.21,-0.35,-0.1604999999999999
CC(C)C[N+](=O)[O-],1.4,1.36,0.9191
CC(C)SC(C)C,2.84,2.74,2.5364000000000004
Cc1ccc(C)[nH]1,1.47,1.97,1.63154
Cc1ccc(C)o1,2.24,2.46,1.89644
O=NN(CC(F)(F)F)CC(F)(F)F,2.15,1.17,2.0944
Nc1cccc(I)c1,2.86,2.24,1.8734
Oc1cccc(I)c1,2.93,2.68,1.9968
ClCc1cccc(CCl)c1,2.72,3.6,3.164200000000002
N#Cc1cccc(C#N)c1,0.8,1.09,1.42996
Brc1cc(Br)cc(Br)c1,4.51,4.66,3.974100000000001
Nc1cc(Cl)cc(Cl)c1,2.9,2.37,2.575600000000001
Cc1cc(=O)[nH]c(=O)[nH]1,-0.77,-0.32,-0.6283800000000002
Brc1cccnc1,1.6,1.69,1.8441
Clc1cccnc1,1.33,1.45,1.735
Clc1ccncc1,1.28,1.45,1.7349999999999997
CN1CCCCC1,1.3,1.4,1.1021
CCOC(=O)CCCCC(=O)O,0.91,1.59,1.1945
CCCCC(C)O,1.76,1.75,1.5574
CCCC[N+](=O)[O-],1.47,1.44,1.0632
CCCOC(N)=O,0.36,0.47,0.4917000000000001
C#CCCC,1.98,2.03,1.4197
OCCCCl,0.5,0.6,0.6075999999999999
ICCCI,3.02,3.33,2.2465
CCCNC,0.84,0.81,0.6157999999999999
COC(=O)CCCCC(=O)OC,1.03,1.39,0.8927999999999998
CCCCC[N+](=O)[O-],2.01,1.93,1.4533
N#CCCCCl,0.56,1.09,1.52898
CCCCOC,1.66,1.54,1.4329
CCOCCCl,0.98,1.3,1.2617
C1=CCC=CC1,2.3,2.75,1.8926
CC(C)COCC(C)C,2.78,2.87,2.3150000000000004
CCCCCOC(C)=O,2.3,2.34,1.7397
CCCCCC#N,1.66,1.82,2.09028
CCCCOCC,2.03,2.03,1.823
CCCCSC#N,2.03,2.2,2.00078
O=[N+]([O-])OCCO[N+](=O)[O-],1.16,1.17,-0.597
CCCCCCCBr,4.36,4.12,3.351700000000002
CCCCCCCCl,4.15,4.03,3.1956000000000016
CCOCCOCC,0.66,0.77,1.0594
C1=CC=CC=CC=C1,3.08,3.3,2.2248
N#CCCCCCCC#N,0.59,1.33,2.3741600000000007
CCCCCCCCCCCCCC,7.2,7.22,5.707400000000006
CC(C)(C)C#N,1.08,1.22,1.55608
CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,-2.0,-2.83,-1.514999999999996
CCC1(c2ccccc2)NC(=O)NC1=O,1.53,1.44,1.1312999999999998
CN(C)C(=O)N(C)C,0.19,-0.2,0.2296
Cc1cccc(C)c1C(=O)O,2.21,1.87,2.00164
COc1c(C)ncc(CO)c1CO,-0.1,0.0,0.3832199999999999
COc1cccc(OC)c1OC,1.53,1.5,1.7124
Clc1ccc(Cl)c(Cl)c1Cl,4.6,4.57,4.3002
Nc1ccc(Cl)c(Cl)c1Cl,3.33,3.01,3.229
Nc1cc(Cl)c(Cl)c(Cl)c1Cl,4.27,3.65,3.882400000000001
Clc1cc(Cl)c(Cl)c(Cl)c1,4.56,4.57,4.3002
Nc1cc(Cl)c(Cl)c(Cl)c1,3.32,3.01,3.229000000000001
Nc1c(Cl)cc(Cl)cc1Cl,3.52,3.01,3.229
O=C(O)c1ccc[nH]1,0.85,0.76,0.7128999999999999
Nc1ccc(Cl)cc1C(=O)O,1.57,2.01,1.6204
Nc1ccc(Cl)c([N+](=O)[O-])c1,2.06,2.12,1.8304
c1ccc2c(c1)CCCN2,2.29,2.55,2.0447
c1ccc(-n2cccc2)cc1,3.08,2.64,2.4773000000000005
S=C(Nc1ccccc1)c1ccccc1,3.03,2.94,3.474200000000001
Brc1cc(Br)c(Br)cc1Br,5.13,5.55,4.7366
Nc1cc(Cl)c(Cl)cc1Cl,3.45,3.01,3.229
OCc1cccs1,0.87,0.9,1.2404
NNC(=O)c1ccc([N+](=O)[O-])cc1,0.35,0.19,0.1983000000000001
CC=Cc1ccccc1,3.35,3.31,2.7197000000000005
CC(=S)Nc1ccccc1,1.71,1.43,2.4458
BrCCCc1ccccc1,3.72,3.87,3.014100000000001
O=C1C=CC(=NCl)C=C1,1.26,1.46,1.2763
O=C1C=CC(=NO)C=C1,1.08,0.57,0.5116999999999999
CC(=O)NC(=O)NC(C)=O,-0.68,-0.65,-0.6214
CCCCCOC(N)=O,1.35,1.45,1.2719
CCSCCSP(=S)(OC)OC,3.15,3.09,2.990000000000001
NC(=O)CF,-1.05,-0.9,-0.5588000000000002
CNS(=O)(=O)c1ccc(C)cc1,1.28,1.38,0.90312
CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,2.12,3.95,3.594100000000001
CC(C)c1ccccc1N,2.12,2.53,2.3922
Cc1ccc(-c2ccccc2)cc1,4.63,4.3,3.662020000000002
CCCc1ccccc1O,2.93,3.04,2.344700000000001
Cc1cc(=O)c(O)co1,-0.59,-0.19,0.6538199999999998
O=[N+]([O-])c1cccc(I)c1,2.94,2.98,2.1994
CN(C)c1nc(N(C)C)nc(N(C)C)n1,2.73,2.9,0.0696000000000001
NC(=O)c1cccc([N+](=O)[O-])c1,0.77,0.56,0.6937
CC(=O)c1ccc(C(C)C)cc1,2.98,3.13,3.0126000000000017
CCCc1ccc(O)cc1,3.2,3.04,2.3447000000000005
N#CCCc1ccccc1,1.72,2.05,2.14278
C1COCO1,-0.37,-0.31,-0.0092999999999999
CCCCCC[N+](=O)[O-],2.7,2.42,1.8434
N#CCCCCCC#N,0.05,0.84,1.98406
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.54,4.41,4.107600000000001
COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,0.41,-0.26,0.8681999999999999
CS(=O)(=O)c1c(F)c(F)c(F)c(F)c1F,1.11,1.56,1.7856000000000003
Cc1c(F)c(F)c(C(=O)O)c(F)c1F,3.15,2.12,2.24962
CC(=O)Nc1c(F)c(F)c(F)c(F)c1F,1.7,0.98,2.3405
CC(CC(=O)O)n1nnc2ccccc21,-0.2,-0.05,1.467
O=C(O)CCn1nnc2ccccc21,-0.63,-0.47,0.906
O=C(O)CCCn1nnc2ccccc21,0.01,0.02,1.2960999999999998
Cc1cc(O)cc(C)c1O,1.0,2.13,1.7146399999999995
NC(=O)Nc1ccccc1F,0.88,0.91,1.3163000000000002
FC(F)(F)c1nc2ccc(Cl)cc2[nH]1,3.39,2.84,3.2351
O=S(=O)(Nc1ccccc1)C(F)F,1.95,2.48,1.6509
CC(N)(Cc1ccc(O)cc1)C(=O)O,-1.89,-1.31,0.7366999999999997
NC(=O)Nc1ccc(F)cc1,1.04,0.91,1.3163000000000002
NCCCCC(=O)O,-2.63,-3.11,0.2000000000000001
Cc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,2.9,3.2,2.31562
c1ccc(-c2ncc[nH]2)cc1,1.88,1.82,2.0767
CNC(=O)Oc1cc(C)c(C)cc1C,2.52,2.56,2.3300600000000005
CNNCc1ccc(C(=O)NC(C)C)cc1,0.06,1.29,1.0487999999999995
CP(C)c1ccccc1,2.57,2.59,2.0534
CC(C)c1ccc(O)c(=O)cc1,1.89,1.83,1.8758
NC(=O)OCCCc1ccccc1,1.96,2.18,1.7145
O=C1CCCCCCN1,0.24,1.16,1.0667
O=C1CCCCN1,-0.46,0.17,0.2865
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.4,4.16,4.0169
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.58,5.75,5.378200000000002
CN(C)P(=O)(N(C)C)N(C)C,0.28,-0.22,0.7792999999999999
CC(C)(CCC(=O)O)C(=O)O,0.67,0.61,0.962
NC(=O)CBr,-0.52,-0.49,-0.1333999999999999
NC(=O)C(Cl)Cl,0.19,-0.09,0.2754
O=C(C(F)(F)F)C(F)(F)F,1.46,0.6,1.6801
CN(N=O)C(N)=O,-0.03,-0.52,-0.3216999999999998
CCN(CC)C(C)=O,0.34,0.5,0.8747
CCOC(=O)N(C)C,0.89,0.86,0.7045
CCCC(CC(C)=O)C(=O)O,1.31,0.91,1.4664
C=C(C)C(=O)OCC(CC)CCCC,4.54,4.64,3.3221000000000025
CCCCNC(=N)NC(=N)N,-1.2,-1.38,-0.2060599999999991
CC#CC#CC#CC=CC(=O)OC,3.85,3.01,0.7457
C#CCCCC,2.73,2.52,1.8098
O=[N+]([O-])OCCOCCO[N+](=O)[O-],0.98,0.9,-0.5804
CCCCCCCCC(C)=O,3.73,3.2,3.3260000000000023
Cc1cscn1,0.97,1.54,1.45152
Cc1ncc[nH]1,0.24,0.61,0.7181199999999999
[O-][n+]1ccccc1,-1.2,-1.34,0.3200000000000002
Cn1ccccc1=O,-0.23,-0.05,0.3852999999999998
O=C1C2CC3C(C2)C13,0.81,1.46,0.8412999999999999
Cn1ccc(=O)cc1,-1.22,-0.01,0.3853
Cc1ccnc(N)c1,0.56,1.08,0.97222
CC1=NCCN1CCO,0.04,-0.13,-0.2872999999999998
O=C1C=CC(=O)C(Cl)=C1,0.84,0.74,0.8170999999999999
O=c1[nH]cc(I)c(=O)[nH]1,0.04,-0.05,-0.3322
O=I(=O)c1ccccc1,-1.33,-1.46,2.0536
CNc1cccc(C)c1,2.19,2.17,2.03672
ON=Cc1ccncc1,0.77,0.68,0.8896999999999999
O=Cc1ccc([N+](=O)[O-])o1,1.01,0.65,1.0003
NC(=O)c1ccc(Br)cc1,1.76,1.63,1.548
CC(O)Cc1ccccc1,1.97,1.98,1.6099
O=[N+]([O-])C=Cc1ccco1,1.56,1.32,1.527
Cn1cnc2c(N)ncnc21,-0.03,-0.18,-0.0545000000000001
Cc1cc(C)c(C)c(C)c1C,4.56,4.73,3.2287000000000017
Cc1cc(O)c(C)c(C)c1O,1.69,2.67,2.02306
Cc1ccc([N+](=O)[O-])c(O)c1,2.31,2.46,1.6088199999999997
COc1ccccc1N(C)C,1.63,2.25,1.7612
NS(=O)(=O)c1ccc(Br)cc1,1.36,1.26,1.0965000000000005
COc1ccc(N(C)C)cc1,1.42,2.25,1.7612
ClC(Cl)(Cl)Sc1ccccc1,3.78,3.95,4.106400000000002
NC(=O)Nc1cccc(O)c1,0.36,-0.12,0.8828000000000003
CC(=O)Oc1cccc(F)c1,1.74,1.79,1.751
CNC(=O)Oc1ccccc1F,1.25,1.11,1.5439
Cc1nc([N+](=O)[O-])cn1CCO,-0.59,0.0,0.0920199999999998
CNC(=O)Oc1cccc(F)c1,1.48,1.37,1.5439
CC(=Cc1ccccc1)[N+](=O)[O-],2.52,2.49,2.3241000000000005
CN(C)C(=S)Nc1ccccc1,1.04,1.63,1.945
CNC(=O)Oc1ccc(F)cc1,1.28,1.37,1.5439
O=[N+]([O-])C=Cc1ccc(Cl)cc1,2.44,2.59,2.5874000000000006
CCCCCCC1CCC(=O)O1,2.72,2.57,2.6624000000000008
COC(OC)(OC)c1ccccc1,2.27,2.35,1.7361
CCCn1cnc2c(N)ncnc21,0.74,0.8,0.8185
CCCCn1nnc2ccccc21,2.57,2.61,2.2314
Cn1c(=O)[nH]c2[nH]c(=O)[nH]c2c1=O,-0.57,-1.25,-1.7568
N#CC(=Cc1ccccc1)C(N)=O,1.56,1.13,1.07888
CCC(=O)Nc1ccc(Cl)c(Cl)c1,3.07,2.88,3.3419000000000016
NS(=O)(=O)NCCc1ccccc1,0.81,0.87,0.0222000000000004
NC(=O)C=Cc1ccc([N+](=O)[O-])o1,0.65,0.01,0.6863
OCCOc1cccc2ccccc12,2.5,2.28,2.2109
CNC(=O)CCC(=O)c1cccnc1,-0.69,-0.55,0.7904999999999998
Cc1ccc2c(c1)c([N+](=O)[O-])cc[n+]2[O-],1.43,1.37,1.68982
Cc1nn(-c2ccccc2)c(C)c1N=O,2.28,2.79,2.8870400000000007
c1ccc(-c2nc3ccccc3[nH]2)cc1,3.24,3.0,3.229900000000001
OC(c1ccccc1)(C(F)(F)F)C(F)(F)F,3.41,2.78,2.998800000000001
CC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,1.6,1.81,0.8591
CC(C)(C)C1=CC(=O)C=C(C(C)(C)C)C1=O,4.42,4.07,3.083200000000001
CCCNC(C)C(=O)Nc1ccccc1C,2.11,1.88,2.32162
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,0.89,0.48,1.3660199999999998
CC1=NS(=O)(=O)c2ccc(C(F)(F)F)cc2N1,1.59,1.33,2.2380000000000004
O=C(O)c1c2ccccc2cc2ccccc12,3.85,4.23,3.691200000000001
CCC1(C2=CCCCC2)C(=O)NC(=O)N(C)C1=O,2.25,2.51,1.5913999999999997
O=C(NP(=O)(N1CC1)N1CC1)c1ccc(F)cc1,0.86,0.58,1.2948
Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1,3.65,3.7,3.2997200000000024
Cc1ccc(N(SC(F)(Cl)Cl)S(=O)(=O)N(C)C)cc1,3.9,3.27,3.314420000000002
COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,2.78,2.48,2.4906000000000006
CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,6.06,6.39,5.284700000000005
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,0.91,0.73,1.2575999999999998
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,4.2,4.12,3.7726000000000015
