SMILES,Kow,Kowwin,Wildman-Crippen LogP,LogP model (Meylan-Kowwin)-prediction,LogP model (MLogP)-prediction,LogP model (ALogP)-prediction,mols,carboxylic acid,amide,ester,benzene,ketone,halogen,primary amine,secondary amine,tertiary amine,aliphatic hydroxyl,unbranched alkane >4,alkyl halide,nitrile,nitro,sulfide,sulfonamide,ether,aromatic hydroxyl,aromatic nitrogen,aromatic amine,aniline,phenol,bicyclic,rings,saturated rings,aromatic rings
Sc1ccccn1,-0.13,0.08,1.3702999999999996,1.5,0.74,1.58,<rdkit.Chem.rdchem.Mol object at 0x00000184B9961C40>,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
CCOP(=S)(OCC)SCn1nnc2ccccc2c1=O,3.4,3.51,2.779700000000001,4.98,1.21,3.62,<rdkit.Chem.rdchem.Mol object at 0x00000184B9961CB0>,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,2
Nc1cc2c3ccccc3ccc2c2ccccc12,4.99,4.6,4.728400000000002,4.6,4.34,3.81,<rdkit.Chem.rdchem.Mol object at 0x00000184B9961D20>,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,0,4
COC(=O)CNC(=O)c1ccc([N+](=O)[O-])cc1,0.98,0.56,0.4975999999999999,0.56,1.3,0.85,<rdkit.Chem.rdchem.Mol object at 0x00000184B9961D90>,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
O=C1CN=C(c2ccccc2F)c2cc(Br)ccc2N1,2.98,2.76,3.3777000000000017,3.72,3.21,3.56,<rdkit.Chem.rdchem.Mol object at 0x00000184B9961E00>,0,1,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,2
O=C1CN=C(c2ccccc2)c2cc(F)ccc2N1,2.32,2.43,2.6152000000000006,2.83,2.58,2.81,<rdkit.Chem.rdchem.Mol object at 0x00000184B9961E70>,0,1,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,2
O=C1CN=C(c2ccccc2F)c2ccccc2N1,2.38,1.87,2.6152,2.83,2.58,2.81,<rdkit.Chem.rdchem.Mol object at 0x00000184B9961EE0>,0,1,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,2
O=C1CC(=O)N(c2ccccc2)N1c1ccccc1,1.45,1.63,2.3715,3.8,2.2,2.12,<rdkit.Chem.rdchem.Mol object at 0x00000184B9961F50>,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,2
CNC(=O)Oc1cccc(C)c1C,1.95,2.01,2.02164,2.27,2.63,2.57,<rdkit.Chem.rdchem.Mol object at 0x00000184B9961FC0>,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
CNC(=O)Oc1cc(C)cc(C)c1,2.23,2.27,2.02164,2.27,2.63,2.57,<rdkit.Chem.rdchem.Mol object at 0x00000184B9962030>,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
Oc1ccc(Sc2ccc(O)cc2)cc1,3.34,3.33,3.249000000000001,2.85,3.05,3.41,<rdkit.Chem.rdchem.Mol object at 0x00000184B99620A0>,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,2
COc1cc(Cl)c(Cl)c(Cl)c1O,3.72,3.27,3.361,3.53,2.74,3.54,<rdkit.Chem.rdchem.Mol object at 0x00000184B9962110>,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
CCOP(=S)(OCC)Oc1ccc(SC)cc1C,4.16,5.06,4.393220000000004,5.67,3.06,4.0,<rdkit.Chem.rdchem.Mol object at 0x00000184B9962180>,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
O=c1[nH]cnc2n[nH]nc12,-1.97,-1.26,-0.9588000000000004,-3.01,-0.87,-0.36,<rdkit.Chem.rdchem.Mol object at 0x00000184B99621F0>,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,5,2,0,0,1,2,0,2
CNC(=O)Oc1cc(C)c(C)c(C)c1,2.66,2.81,2.3300600000000005,2.81,2.92,3.05,<rdkit.Chem.rdchem.Mol object at 0x00000184B9962260>,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
CCN1CCCC1=O,-0.04,0.38,0.6287,0.38,0.58,0.18,<rdkit.Chem.rdchem.Mol object at 0x00000184B99622D0>,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
CCCCCCCCCCCCN1CCCC1=O,4.2,5.3,4.529700000000004,5.3,4.41,4.81,<rdkit.Chem.rdchem.Mol object at 0x00000184B9962340>,0,1,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Nc1ccccc1Oc1ccccc1,2.46,2.29,3.061100000000001,3.13,2.78,2.64,<rdkit.Chem.rdchem.Mol object at 0x00000184B99623B0>,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,2
Clc1ccccc1Oc1ccccc1,4.45,3.85,4.1323000000000025,4.69,3.93,4.05,<rdkit.Chem.rdchem.Mol object at 0x00000184B9962420>,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2
CC(=O)c1cccc(OC(=O)N(C)C)c1,1.18,1.26,1.9496,1.26,2.03,1.54,<rdkit.Chem.rdchem.Mol object at 0x00000184B9962490>,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1,0.16,0.82,-2.195199999999998,3.75,1.92,0.62,<rdkit.Chem.rdchem.Mol object at 0x00000184B9962500>,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0
Nc1ccc2c3c(cccc13)-c1ccccc1-2,4.2,4.02,4.069400000000002,4.02,3.93,3.2,<rdkit.Chem.rdchem.Mol object at 0x00000184B9962570>,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0,3
CCCc1ccc(N)cc1,2.4,2.61,2.2213000000000003,2.61,2.51,2.48,<rdkit.Chem.rdchem.Mol object at 0x00000184B99625E0>,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
N#CC(C#N)=Cc1ccccc1,2.18,2.12,2.11716,0.92,1.41,2.02,<rdkit.Chem.rdchem.Mol object at 0x00000184B9962650>,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1
CC(=O)NNC(=O)Nc1ccc(Br)cc1,1.38,1.18,1.6216999999999997,1.18,2.18,0.86,<rdkit.Chem.rdchem.Mol object at 0x00000184B99626C0>,0,3,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
NCCc1ccccn1,0.08,0.02,0.5827999999999998,0.37,0.32,0.25,<rdkit.Chem.rdchem.Mol object at 0x00000184B9962730>,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,4.336666666666666,4.07,4.601700000000005,4.4,3.89,4.82,<rdkit.Chem.rdchem.Mol object at 0x00000184B99627A0>,0,0,0,2,0,3,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,2,4,1,2
CCCCn1cnc2c(N)ncnc21,1.25,1.29,1.2086,1.14,1.07,0.95,<rdkit.Chem.rdchem.Mol object at 0x00000184B9962810>,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,4,0,1,0,1,2,0,2
COC(=O)c1ccccc1NC(C)=O,1.65,1.73,1.4315999999999998,0.93,1.6,0.81,<rdkit.Chem.rdchem.Mol object at 0x00000184B9962880>,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
CC(=O)Nc1ccc(C(C)=O)cc1,1.24,0.78,1.8476,0.78,1.33,0.69,<rdkit.Chem.rdchem.Mol object at 0x00000184B99628F0>,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
CC(=O)Nc1nccs1,0.76,0.85,1.1015,0.1,-0.17,-0.05,<rdkit.Chem.rdchem.Mol object at 0x00000184B9962960>,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
CCCCCCCCCCC(C)c1ccccc1,8.19,7.87,6.320900000000005,7.87,5.66,7.13,<rdkit.Chem.rdchem.Mol object at 0x00000184B99629D0>,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CCCCCCC(CCCCC)c1ccccc1,8.01,7.87,6.320900000000005,7.87,5.66,7.13,<rdkit.Chem.rdchem.Mol object at 0x00000184B9962A40>,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CCCCCCCC(CCCC)c1ccccc1,8.01,7.87,6.320900000000005,7.87,5.66,7.13,<rdkit.Chem.rdchem.Mol object at 0x00000184B9962AB0>,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CCCCCCCCC(CCC)c1ccccc1,8.07,7.87,6.320900000000005,7.87,5.66,7.13,<rdkit.Chem.rdchem.Mol object at 0x00000184B9962B20>,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CNC(=S)Nc1ccccc1,0.85,1.42,1.6027999999999998,1.42,1.63,1.85,<rdkit.Chem.rdchem.Mol object at 0x00000184B9962B90>,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
CCN(CC)C(=O)c1ccccc1C,2.02,2.26,2.4770200000000004,2.94,2.82,2.43,<rdkit.Chem.rdchem.Mol object at 0x00000184B9962C00>,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CCN(CC)C(=O)c1ccc(C)cc1,2.38,2.26,2.4770200000000004,2.94,2.82,2.43,<rdkit.Chem.rdchem.Mol object at 0x00000184B9962C70>,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
O=C1CN=C(c2ccccc2)c2ccc(C(F)(F)F)cc2N1,3.18,3.19,3.494900000000001,3.59,3.06,3.55,<rdkit.Chem.rdchem.Mol object at 0x00000184B9962CE0>,0,1,0,2,0,3,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,0,1,3,0,2
O=C1CN=C(c2ccccc2C(F)(F)F)c2ccccc2N1,2.47,2.63,3.494900000000002,3.59,3.06,3.55,<rdkit.Chem.rdchem.Mol object at 0x00000184B9962D50>,0,1,0,2,0,3,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,0,1,3,0,2
CNCC(F)(F)F,0.55,0.73,0.7681,0.73,1.01,0.79,<rdkit.Chem.rdchem.Mol object at 0x00000184B9962DC0>,0,0,0,0,0,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNC(=S)NCc1ccccc1,1.35,1.33,1.2805,1.33,1.68,1.85,<rdkit.Chem.rdchem.Mol object at 0x00000184B9962E30>,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CCNC(=S)Nc1ccccc1,1.42,1.91,1.9929,1.91,1.94,2.19,<rdkit.Chem.rdchem.Mol object at 0x00000184B9962EA0>,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
CN(C)C(=S)NCc1ccccc1,1.59,1.54,1.6227,1.54,1.98,2.06,<rdkit.Chem.rdchem.Mol object at 0x00000184B9962F10>,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
N#CCc1ccco1,0.85,0.93,1.34568,0.93,-0.03,1.14,<rdkit.Chem.rdchem.Mol object at 0x00000184B9962F80>,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,2.62,2.85,3.491900000000003,2.84,1.71,3.23,<rdkit.Chem.rdchem.Mol object at 0x00000184B9962FF0>,0,0,0,2,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,2,4,1,2
CNC(=O)Oc1cc(C)c(Cl)cc1Cl,3.0,2.75,3.020020000000001,3.01,3.46,3.41,<rdkit.Chem.rdchem.Mol object at 0x00000184B9963060>,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
NC1(C(=O)O)CCCCC1,-1.87,-1.18,0.7325999999999997,-1.18,0.5,0.74,<rdkit.Chem.rdchem.Mol object at 0x00000184B99630D0>,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
CNC(=O)C=Cc1ccccc1,1.81,1.29,1.4458,1.29,1.89,1.51,<rdkit.Chem.rdchem.Mol object at 0x00000184B9963140>,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
O=C(Nc1ccc(Cl)c(Cl)c1)C1CC1,3.83,3.18,3.3419000000000008,2.16,2.96,3.04,<rdkit.Chem.rdchem.Mol object at 0x00000184B99631B0>,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1
NCc1cc(O)no1,-2.39,-1.71,-0.1611,-0.86,-0.88,-0.08,<rdkit.Chem.rdchem.Mol object at 0x00000184B9963220>,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
COc1cc(Cl)c(Cl)cc1OC,3.11,2.93,3.010600000000002,3.44,2.74,3.13,<rdkit.Chem.rdchem.Mol object at 0x00000184B9963290>,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1
CCOP(=O)(CN(CCO)CCO)OCC,-0.72,-1.94,0.4966,-1.94,-0.42,-0.76,<rdkit.Chem.rdchem.Mol object at 0x00000184B9963300>,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(C)C(=S)N(C)C,0.49,0.04,0.3945000000000001,0.04,0.59,0.68,<rdkit.Chem.rdchem.Mol object at 0x00000184B9963370>,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)C(c2ccccc2)(c2ccc(O)cc2)N1,1.7,1.68,1.4751999999999998,2.6,1.68,1.84,<rdkit.Chem.rdchem.Mol object at 0x00000184B99633E0>,0,3,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,2
Cn1c(=O)sc2ccccc21,1.98,2.18,1.6,2.75,1.36,2.1,<rdkit.Chem.rdchem.Mol object at 0x00000184B9963450>,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2
CC1(C(=O)Nc2ccc(Cl)c(Cl)c2)CC1,3.63,3.64,3.732000000000001,2.61,3.24,3.45,<rdkit.Chem.rdchem.Mol object at 0x00000184B99634C0>,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1
CNC(=O)OCc1ccc(Cl)cc1,2.42,2.31,2.196,2.31,2.63,2.26,<rdkit.Chem.rdchem.Mol object at 0x00000184B9963530>,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
NC1=C(Cl)C(=O)c2ccccc2C1=O,2.12,1.5,1.4747,0.52,0.86,0.93,<rdkit.Chem.rdchem.Mol object at 0x00000184B99635A0>,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1
CNC(=O)Oc1cc(C)ccc1C(C)(C)C,3.14,3.37,3.010720000000002,3.63,3.47,3.48,<rdkit.Chem.rdchem.Mol object at 0x00000184B9963610>,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
NC(CSC(c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)O,2.06,2.11,4.123600000000002,2.11,4.07,4.3,<rdkit.Chem.rdchem.Mol object at 0x00000184B9963680>,1,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3
COc1ccc(OC)c(CC(C)N)c1,1.72,1.92,1.5935,1.92,1.66,1.6,<rdkit.Chem.rdchem.Mol object at 0x00000184B99636F0>,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1
CC#CC#CC,2.24,2.39,1.033,2.92,2.35,2.46,<rdkit.Chem.rdchem.Mol object at 0x00000184B9963760>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOC(=O)c1cccs1,2.33,2.14,1.9248,2.14,1.4,1.99,<rdkit.Chem.rdchem.Mol object at 0x00000184B99637D0>,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
Cc1cc(=O)nc(C(C)C)[nH]1,0.55,2.21,1.20172,1.95,0.63,0.9,<rdkit.Chem.rdchem.Mol object at 0x00000184B9963840>,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1
O=[N+]([O-])c1ccccc1OC1OC(CO)C(O)C(O)C1O,-0.78,-0.68,-1.2265000000000004,-0.68,-0.66,-0.45,<rdkit.Chem.rdchem.Mol object at 0x00000184B99638B0>,0,0,0,1,0,0,0,0,1,4,0,0,0,1,0,0,2,0,0,0,0,0,0,2,1,1
CN1CCCC1c1ccc[n+]([O-])c1,-1.8,-1.14,1.0867,-0.22,1.52,0.45,<rdkit.Chem.rdchem.Mol object at 0x00000184B9963920>,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1
Cc1ccc(C=C(C#N)C#N)cc1,2.4,2.66,2.42558,1.46,1.7,2.5,<rdkit.Chem.rdchem.Mol object at 0x00000184B9963990>,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1
CN(C)c1nc(N)nc(N(C)C)n1,1.2,1.81,-0.4141999999999997,1.81,1.57,1.09,<rdkit.Chem.rdchem.Mol object at 0x00000184B9963A00>,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1,0,1
NC(=O)c1ccc(N)cc1,-0.41,-0.18,0.3677,-0.18,0.73,0.09,<rdkit.Chem.rdchem.Mol object at 0x00000184B9963A70>,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
NC(=O)NNC(=O)c1ccccc1,-0.5,-0.08,-0.0003000000000004,-0.08,1.14,0.0,<rdkit.Chem.rdchem.Mol object at 0x00000184B9963AE0>,0,3,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COc1cccc(Cl)c1,2.98,2.72,2.3486,2.72,2.46,2.48,<rdkit.Chem.rdchem.Mol object at 0x00000184B9963B50>,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
COc1nccnc1C,1.24,1.46,0.79362,1.02,-0.2,0.33,<rdkit.Chem.rdchem.Mol object at 0x00000184B9963BC0>,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1
CCCCCC1=Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,2.01,2.37,1.8896000000000004,1.88,1.51,2.06,<rdkit.Chem.rdchem.Mol object at 0x00000184B9963C30>,0,0,0,1,0,1,1,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0,1,2,0,1
CCCC1=Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,1.21,1.39,1.1094000000000004,0.9,0.96,1.15,<rdkit.Chem.rdchem.Mol object at 0x00000184B9963CA0>,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,1
OCCCc1cccnc1,0.6,0.87,1.0065,0.87,0.65,0.85,<rdkit.Chem.rdchem.Mol object at 0x00000184B9963D10>,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
OCCCc1ccccn1,0.58,0.87,1.0065,0.87,0.65,0.86,<rdkit.Chem.rdchem.Mol object at 0x00000184B9963D80>,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
O=C1NC(Cc2ccccc2)C(=O)NC1Cc1ccccc1,1.59,1.42,1.4549999999999992,1.78,2.12,2.41,<rdkit.Chem.rdchem.Mol object at 0x00000184B9963DF0>,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
CCc1c(C)cccc1C,4.28,4.13,2.8658400000000013,4.13,3.56,3.74,<rdkit.Chem.rdchem.Mol object at 0x00000184B9963E60>,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COc1cc(N)c2c(c1N)C(=O)c1ccccc1C2=O,3.5,3.24,1.635,1.59,0.99,1.48,<rdkit.Chem.rdchem.Mol object at 0x00000184B9963ED0>,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,3,0,2
CCN(CCO)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,4.3,4.2,3.828800000000003,3.98,2.88,4.07,<rdkit.Chem.rdchem.Mol object at 0x00000184B9963F40>,0,0,0,2,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,2
COC1=CC(=O)C=CC1=O,-0.06,0.04,0.2246999999999999,-1.04,-0.61,-0.09,<rdkit.Chem.rdchem.Mol object at 0x00000184B9964040>,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
CSc1nccnc1C,1.81,1.63,1.5069199999999998,1.03,0.23,0.89,<rdkit.Chem.rdchem.Mol object at 0x00000184B99640B0>,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1
COc1cncc(C)n1,1.29,1.46,0.79362,1.02,-0.2,0.33,<rdkit.Chem.rdchem.Mol object at 0x00000184B9964120>,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1
O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1,2.7,2.51,3.268600000000002,3.47,3.09,3.48,<rdkit.Chem.rdchem.Mol object at 0x00000184B9964190>,0,1,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,2
CN(C)c1ccc2c(c1)C(c1ccccc1)=NCC(=O)N2C,2.63,2.23,2.5664000000000007,3.35,2.37,2.97,<rdkit.Chem.rdchem.Mol object at 0x00000184B9964200>,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,2
CSc1ccc2c(c1)C(c1ccccc1)=NCC(=O)N2,2.92,2.83,3.1980000000000013,3.18,2.7,3.15,<rdkit.Chem.rdchem.Mol object at 0x00000184B9964270>,0,1,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,0,2
O=C1CN=C(c2ccccc2)c2cc(Br)ccc2N1,3.11,3.12,3.2386000000000017,3.52,2.82,3.35,<rdkit.Chem.rdchem.Mol object at 0x00000184B99642E0>,0,1,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,2
O=C1CN=C(c2ccccc2Cl)c2cc(Cl)ccc2N1,3.15,2.96,3.7829000000000015,3.92,3.21,3.93,<rdkit.Chem.rdchem.Mol object at 0x00000184B9964350>,0,1,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,2
CC1(C)CC(=O)CC(C)(C)N1O,0.12,0.05,1.5977,0.5,1.15,0.53,<rdkit.Chem.rdchem.Mol object at 0x00000184B99643C0>,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
O=C1CN=C(c2ccccc2)c2ccccc2N1,2.18,2.23,2.4761000000000006,2.63,2.18,2.61,<rdkit.Chem.rdchem.Mol object at 0x00000184B9964430>,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,2
CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,4.41,4.43,3.627200000000002,4.43,3.45,4.23,<rdkit.Chem.rdchem.Mol object at 0x00000184B99644A0>,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,2
CC(C)Nc1nc(Cl)nc(NCCO)n1,0.78,1.35,0.7494999999999994,1.35,1.41,1.73,<rdkit.Chem.rdchem.Mol object at 0x00000184B9964510>,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,3,0,2,0,0,1,0,1
Cc1cc(C)c(C#[N+][O-])c(C)c1,3.21,3.28,2.7906600000000017,3.18,2.39,0.79,<rdkit.Chem.rdchem.Mol object at 0x00000184B9964580>,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COC(=O)c1cccc(Cl)c1,2.85,2.47,2.1266,2.47,2.62,2.35,<rdkit.Chem.rdchem.Mol object at 0x00000184B99645F0>,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
CC1(C)OCCO1,0.46,1.27,0.7693,1.27,0.34,-0.16,<rdkit.Chem.rdchem.Mol object at 0x00000184B9964660>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0
C1OC1CN1CCN(CC2CO2)CC1,-0.84,-1.3,-0.5983999999999989,-1.3,-0.02,-0.29,<rdkit.Chem.rdchem.Mol object at 0x00000184B99646D0>,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,0
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,4.96,5.11,4.718100000000002,5.32,2.81,4.57,<rdkit.Chem.rdchem.Mol object at 0x00000184B9964740>,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
NC(Cc1ccc([N+](=O)[O-])cc1)C(=O)O,-1.25,-1.46,0.5491999999999998,-1.69,1.16,0.85,<rdkit.Chem.rdchem.Mol object at 0x00000184B99647B0>,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
FC(F)(F)CN(CC(F)(F)F)c1ccccc1,3.69,3.98,3.617600000000001,3.98,3.66,4.01,<rdkit.Chem.rdchem.Mol object at 0x00000184B9964820>,0,0,0,1,0,6,0,0,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,1,0,1
