SMILES,Kow,Kowwin,Wildman-Crippen LogP
N#CC#N,0.07,0.07,0.03356
OCCCC(F)(F)F,0.9,1.26,1.3212
NC(=N)NC#N,-1.15,-1.26,-1.04945
O=C1NCC(=O)N1,-1.69,-1.14,-1.1742000000000001
CC(C)(N)Cc1ccc(Cl)cc1,2.6,2.85,2.6198000000000006
O=C1NN=CC(=O)N1,-0.59,-1.27,-1.5418
Cc1[n]c(N)cc(C)[n]1,0.39,0.12,0.67564
Fc1ccccc1,2.27,2.19,1.8256999999999999
Nc1c[n]ccc1,0.11,-0.11,0.6638000000000002
OCCCF,-0.28,0.29,0.3383
CCOCOCC,0.84,0.79,1.0169000000000001
CC/C=C\C/C=C\C/C=C\CCCCCCCC(O)=O,6.46,7.3,5.660500000000005
C=C=C,1.45,1.65,0.9572999999999999
CC(C)(C)C,3.11,2.69,2.0524
OC(C(C)(C)C)C,1.48,1.64,1.4133
O6C(C)C(O)C(OC)CC6OC1CC2CCC3C4(O)CC(OC(=O)C)C(C5=CC(=O)OC5)C4(C)CCC3C2(C)CC1,2.53,2.37,3.681000000000002
C=CCN1CC[C@@]23[C@H]4Oc5c2c(C[C@@H]1[C@]3(O)CCC4=O)ccc5O,2.09,0.95,1.3014
C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)[C@H]4CC[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CCC3=C2)C2=COC(=O)C=C2)[C@H](O)[C@H](O)[C@H]1O,2.48,2.4,3.013800000000002
O6C(C)C(O)C(OC)C(O)C6OC1CC2CCC3C4(O)CCC(C5=CC(=O)OC5)C4(C)CCC3C2(C)CC1,2.1,2.43,3.1102
Oc1ccc2C[C@@H]3NCC[C@@]45[C@@H](Oc1c42)[C@@H](O)C=C[C@H]53,-0.17,0.5,0.8558999999999999
COc1ccc2C[C@H]3NCC[C@@]45[C@@H](Oc1c42)[C@@H](O)C=C[C@H]53,0.69,1.07,1.1588999999999998
OC/C=C1\CN2CCC34C5C(=CCC(=O)N5c5ccccc35)C\1CC42,1.37,1.74,1.9962
CN1CC(CC)C(OC(=O)CC)(c2ccccc2)CC1,3.61,3.94,3.1968000000000014
COc1cc2OCC3(O)c4cc5OCOc5cc4OC3c2cc1,2.58,2.34,2.1376
O=C(CC)OC(Cc2ccccc2)(C(C)CN(C)C)c1ccccc1,4.18,5.27,4.275500000000004
C1C(=C)C2CC3C(=C)C(=O)OC3CC2(C)CC1,3.42,3.35,3.2406000000000024
CC12CCC(CC1)(O2)C(C)C,2.97,3.13,2.7441000000000013
CC1(C)OC2(C)CCC1CC2,2.74,3.13,2.7441000000000013
CCOP(=O)(OC(=CCl)c1ccc(Cl)cc1Cl)OCC,3.81,4.15,5.7283000000000035
Fc1cncnc1,-0.03,0.14,0.6156999999999999
C[C@H](CCC(=O)NCC(O)=O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,1.65,2.41,2.5648999999999993
Oc1ccc(O)c2c1C(=O)C=CC2=O,1.79,2.25,1.033
COc1c(OC)c(OC)c2C3=CC=C(O)C(=O)C=C3C(NC(=O)C)CCc2c1,1.2,1.18,2.568600000000001
CN[C@H]1CCc2cc(OC)c(OC)c(OC)c2C2=CC=C(OC)C(=O)C=C21,1.37,2.38,2.954900000000001
Nc1cccc2cccc(N)c12,1.78,1.34,2.0042
Nc1ccc(cc1)C(c1ccc(N)cc1)=C1C=CC(=N)C=C1,-0.21,3.19,3.798670000000002
CN1C(C)=C(C(C)C)C(=O)N1c1ccccc1,1.94,2.05,2.607820000000001
Oc1cc(O)c(cc1)C1Oc2cc(O)cc(O)c2C(=O)C=1O,1.54,1.48,1.9879999999999995
O[C@@H]1[C@H](Oc2cc(O)cc(O)c2C1=O)c1cc(O)c(O)cc1,0.95,0.59,1.1862999999999995
Oc1cc(O)cc2OC(=CC(=O)c12)c1ccccc1,3.52,3.32,2.871200000000001
Oc1cc(O)cc2O[C@@H](CC(=O)c12)c1ccc(O)cc1,2.52,2.61,2.509900000000001
O=[n]1o[n]c2ccccc12,1.43,1.8,0.46120000000000005
Oc1cccc2c1C(=O)C=CC2=O,1.92,1.96,1.3274000000000001
OC(=O)c1ccccc1-c1ccccc1C(O)=O,2.07,2.83,2.75
O=C1/C(/Nc2ccccc12)=C1\Nc2ccccc2C\1=O,3.72,3.11,2.8148
CC1C(=O)C(OC)=C(OC)C(=O)C=1C,1.26,0.92,0.979
CC2=C(O)C(=O)c1ccccc1C2=O,1.2,1.32,1.8976000000000002
OC1(O)C(=O)c2ccccc2C1=O,0.67,0.32,-0.25349999999999995
Cc1ccc(cc1)/C(=C\CN1CCCC1)/c1cccc[n]1,3.92,3.7,3.917520000000003
O=C1c2ccccc2-c2ccccc21,3.58,3.55,2.8980000000000015
CN1[C@@H](CCC1=O)c1ccc[n]c1,0.07,0.34,1.3749
Cc1[n]ccc2c1[nH]c1ccccc21,3.1,2.75,3.0245200000000008
n(ccc1c2cc3)c(C)c1Nc2cc3O,2.84,1.82,2.7301200000000008
O=C1CC(Oc2ccccc21)c1ccccc1,3.14,3.28,3.3931000000000022
OC(=O)CNC(=O)c1ccccc1O,0.95,0.76,0.2065999999999995
O=Cc1c[nH]c2ccccc21,1.68,1.77,1.9804
Cc1ccc(C)c(C)c1C,4.0,4.18,2.9202800000000018
O[C@H](CBr)[C@@H](O)[C@H](O)[C@H](O)CBr,-0.265,-0.58,-0.7802000000000002
OC(=O)c1ccoc1,1.03,1.24,0.9778
Oc1cc(C(O)=O)c(O)cc1,1.74,1.76,0.796
CC1=CC(=O)C(=CC1=O)C(C)C,2.2,2.25,1.6669
Cc1cc[n]c2ccccc21,2.61,2.69,2.5432200000000007
O=C1NC=Nc2ccccc21,0.855,1.145,0.9231
O=C1C=COc2ccccc21,1.38,1.74,1.7930000000000001
Oc1ccc(cc1O)C1=CC(=O)c2c(cc(O)cc2O)O1,2.53,2.36,2.2824000000000004
Oc1cccc2OC(=CC(=O)c21)c1ccccc1,4.3,3.8,3.1656000000000013
Oc1cc2O[C@@H](CC(=O)c2cc1)c1cc(O)c(O)cc1,1.94,1.84,2.509900000000002
O=C1c2ccccc2Sc2ccccc21,3.99,4.08,3.4147000000000016
O=C(c1ccco1)C(=O)c1ccco1,1.24,1.8,1.9382
c1cc[s]c1-c1ccc[s]1,3.75,3.4,3.4766000000000012
C1COc2ccccc2O1,2.01,2.04,1.4578
C1CCC[C@H](N1)c1c[n]ccc1,0.97,1.28,1.8961999999999999
C1CC[C@H](N1)c1c[n]ccc1,0.17,0.79,1.5060999999999998
ONC(=O)c1ccccc1,0.26,0.61,0.8055999999999999
CCCC(=O)c1ccccc1,2.77,2.66,2.6694000000000013
OC(=O)CNC(=O)c1ccccc1,0.31,0.46,0.5009999999999994
OCc1cc2OCOc2cc1,1.05,1.14,0.9076
C1CCc2ccccc21,3.18,3.47,2.1753
C1OCc2ccccc21,1.76,1.72,1.7167999999999999
C1COc2ccccc21,2.14,2.51,1.6215
OC(=O)c1cc2ccccc2o1,2.41,2.17,2.1310000000000002
OC1=COC=CC1=O,-0.92,-0.74,0.34540000000000004
CC(C)C(Br)C(=O)NC(N)=O,1.14,0.99,0.6008000000000002
Cc1cc(N)c(N)cc1,0.66,0.71,1.1594200000000001
O=C1C=CCO1,-0.6,-0.52,0.09939999999999993
C(C(C1)C2)C(C1)C2O,1.41,1.53,1.1673
Oc1ccc(cc1)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-1.35,-0.98,-1.4291000000000007
O=Cc1cocc1,0.51,1.08,1.0921
O=Cc1c[s]cc1,1.01,1.53,1.5606
C1C2CCC1C=C2,3.24,2.85,1.9725
OC(=O)C1CCNCC1,-3.05,-2.83,0.07060000000000005
O=C(O)C(CNCC1)C1,-2.89,-2.83,0.0706
Cc1ccc(cc1O)C(C)C,3.49,3.52,2.824020000000001
O=Cc1c[n]ccc1,0.29,0.52,0.8940999999999999
COP(=S)(Oc1cc(Cl)c(cc1)[N+]([O-])=O)OC,3.45,3.39,3.144300000000002
CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,2.53,2.52,2.209039999999999
COc1cc(O)cc(c1)OC,1.64,1.67,1.4093999999999998
OC1=COC(CO)=CC1=O,-0.64,-1.25,-0.16229999999999994
OC(=O)CCc1ccccc1,1.84,2.29,1.7038
c1ccccc1C#Cc1ccccc1,4.78,4.02,3.086400000000001
OC(=O)c1ccc(CC(O)=O)cc1,1.24,1.31,1.0118999999999998
Oc1ccc(CCC(O)=O)cc1,1.16,1.81,1.4094
c1cc(O)ccc1C=CC(=O)O,1.625,1.59,1.49
CCCCC(=O)CCCC,2.88,2.71,2.935900000000001
FCC1CO1,-0.16,0.31,0.3547
CC#CC,1.46,1.59,1.0296
C1CCO1,-0.14,0.45,0.4067
CC(C)CC(O)=O,1.16,1.49,1.1171
Nc1cc[n]cc1,0.32,-0.11,0.6638000000000001
Nc1cccc[n]1,0.48,0.53,0.6638000000000001
OCCCO,-1.04,-0.71,-0.6389
CC=CC#CC#CC=CC(=O)OC,2.45,2.97,1.2985
C1CSCCS1,0.77,1.38,1.4664
CCCCCCCCCCCCCCCCCCCC(O)=O,9.29,8.93,7.112700000000007
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(O)=O,6.98,8.07,6.216700000000006
CC(C)(O)C(F)(F)F,1.04,1.15,1.3195999999999999
C1C(O)CC2(O)CCC3C4(O)CCC(C5=CC(=O)OC5)C4(C)CC(O)C3C2(CO)C1O,-0.02,-1.9,-0.36679999999999985
O=C1C2(C)C3OC(=O)C(=C)C3CCC(C)C2(O)C=C1,0.77,0.22,1.3903999999999999
CC6OC(OC4CCC3(C=O)C2CCC1(C)C(CCC1(O)C2CCC3(O)C4)C5=CC(=O)OC5)C(O)C(O)C6O,-0.48,-0.78,0.75
O1C(C)C(O)C(OC)CC1OC2CC3(O)CCC4C5(O)CCC(C6=CC(=O)OC6)C5(C)CCC4C3(C=O)CC2,0.64,-0.09,2.433299999999999
O=C(N(c(c(C1(C(N(C2)CC(C3C4C5OC6)=C6)C3)C2)cc(OC)c7)c7)C14)C5,1.85,1.93,2.1010999999999997
CC(=O)OC(CC)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,4.27,5.17,4.654600000000005
CCC1(C2CCCCCC=2)C(=O)NC(=O)NC1=O,2.03,2.79,1.6393
O=C1C2(C)C3OC(=O)C(=C)C3CCC(C)C2C=C1,1.03,1.73,2.2755
CCOC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,4.74,3.99,3.7924000000000024
COP(=O)(OC)OC,-0.65,-0.6,1.0337
CCCOP(=O)(OCCC)OCCC,1.87,2.35,3.3743000000000025
CC=C(C)C,2.67,2.64,1.9725
NC(CC)C,0.74,0.76,0.7435999999999998
CC(O)C(C)O,-0.92,-0.36,-0.252
C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@]2(C)O,2.99,3.27,3.879200000000004
OC(CCN1CCCCC1)(C1CC2CC1C=C2)c1ccccc1,4.25,4.95,3.9624000000000033
OCC(C(CC1C2)C1(C)C)=C2,3.22,2.8,1.9711
O=C(O)C(O)(c(cccc1)c1)C,0.8,0.77,0.9787000000000001
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)[n]c(C)[n]1,-0.33,0.76,1.47644
CCOC(=O)C(Cl)(Cl)Cl,2.39,2.22,1.9197
OC(=O)c1c(c(c(c(c1C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O,1.5,-0.77,-0.12419999999999953
O=C1C(OC)=CC(C(NC(=O)C)CCc3cc(OC)c(OC)c(OC)c23)=C2C=C1,1.0,1.86,2.871600000000001
COc1c(cc(cc1OC)[C@H]1[C@@H]2[C@H](COC2=O)[C@@H](O)c2cc3OCOc3cc21)OC,2.01,0.74,2.4092000000000002
Cc1c2[nH]c3ccccc3c2c(C)c2c[n]ccc12,4.8,4.47,4.486140000000003
Oc1ccc(N(=O)=O)c(O)c1N(=O)=O,2.1,1.25,0.9142000000000001
CC(=O)N(c1ccccc1)c1ccccc1,2.02,1.87,3.3712000000000018
O=C1c2ccccc2C(=O)N1c1ccccc1,2.4,2.01,2.4872000000000005
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc(O)c4C(=O)C=C(Oc4c3)c3cc(O)c(cc3)OC)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0.14,-0.48,-1.0897000000000008
COc1ccc(cc1O)[C@@H]1CC(=O)c2c(cc(O)cc2O)O1,2.6,2.44,2.518500000000001
COc1ccc(cc1O)C1=CC(=O)c2c(cc(O)cc2O)O1,3.1,2.67,2.5854000000000013
Oc1cc(O)cc2OC(=CC(=O)c12)c1ccc(O)cc1,3.02,2.84,2.5768000000000004
C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,3.55,3.07,3.9591000000000034
CC(CN1c2ccccc2Sc2ccccc12)N(CC)CC,4.77,5.47,5.019600000000005
CN(C)CCN1c2ccccc2Sc2ccccc12,4.2,4.07,3.850900000000003
O=C1C=Cc2ccc3occc3c2O1,2.08,2.06,2.539200000000001
CC(C)NCC(O)COc1cccc2ccccc12,3.48,2.6,2.5775000000000006
CN1CCC=C1c1ccc[n]c1,1.13,1.27,1.758
O=C1C=C(Oc2ccccc21)c1ccccc1,3.56,3.51,3.4600000000000017
CCCCCCCC(=O)N[C@H]1[C@H]2SC(C)(C)[C@H](C(O)=O)N2C1=O,3.32,3.09,1.9786
Nc1ccc(cc1)S(=O)(=O)Nc1cc[n][n]1-c1ccccc1,1.52,1.54,2.2553
O=C1C=C(C(=O)C=C1N1CC1)N1CC1,0.18,0.07,-0.4628000000000001
Cc1c(C)cccc1C,3.66,3.63,2.611860000000001
Cc1cccc(O)c1C,2.48,2.61,2.0090399999999997
CC1C(=O)C=CC(=O)C=1C,1.23,1.34,1.0308
CC1C(=O)C(C)=C(C)C(=O)C=1C,2.23,2.44,1.811
Nc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,4.82,4.3,4.5358
Cc1cc(C)c(C)c(C)c1,4.1,4.18,2.9202800000000018
Cc1cc(C)c(O)c(C)c1,2.73,3.15,2.3174600000000005
CC1=CC(=O)C=C(C)C1=O,1.22,1.34,1.0308
OC(=O)c1ccc[s]1,1.57,1.69,1.4463
[O-][N+](=O)c1[nH]cc[n]1,0.15,-0.12,0.31789999999999985
CC1C(=O)OC(CC)C(C)C(O)C(C)C(=O)C(C)CC(C)(O)C(OC2OC(C)CC(N(C)C)C2O)C(C)C1OC3OC(C)C(O)C(OC)(C)C3,3.12,2.68,2.6707000000000045
Cc1ccccc1C(C)C,4.38,4.0,3.118420000000002
Cc1ccccc1C(N)=O,0.76,0.55,1.09392
[O-][N+](=O)c1ccccc1[N+]([O-])=O,1.69,1.63,1.503
CN(Cc1c[n]c2[n]c(N)[n]c(N)c2[n]1)c1c(Cl)cc(cc1Cl)C(=O)N[C@@H](CCC(O)=O)C(O)=O,-0.1,0.01,1.5752000000000006
Cc1ccccc1C#N,2.21,2.09,1.8667
Cc1ccccc1C=O,2.26,2.26,1.80752
OC1CCCc2ccccc21,1.98,2.42,2.0563000000000002
Oc1cccc2CCCCc21,2.95,3.48,2.271000000000001
c1cc2NC=CC(=O)c2cc1,0.58,1.29,1.5280999999999998
OCC(C(O)=O)c1ccccc1,0.77,0.38,0.8471000000000002
c1ccccc1N(N)c2ccccc2,2.8,2.61,2.6984000000000012
O=C1c2ccccc2N=C2CCCN21,1.07,1.16,1.3426999999999998
O=C1C(OC)=CC(=O)C=C1OC,-0.06,0.23,0.19879999999999987
COc1cc(cc(OC)c1O)C(O)=O,1.04,1.04,1.1075999999999997
OC(=O)c1ccccc1Nc1cc(ccc1)C(F)(F)F,5.25,5.15,4.147200000000001
COc1ccccc1OCC(O)COC(N)=O,0.61,-0.26,0.5302000000000002
COc1ccc(cc1)C1=CC(=S)SS1,3.82,3.29,4.214690000000001
CC(=O)Nc1ccccc1Cl,1.28,1.18,2.2984
Cc1ccccc1OC(C)=O,1.93,2.14,1.92032
Cc1[n]c[s]c1CCCl,2.12,2.83,2.2328200000000002
Oc1ccccc1I,2.65,2.68,1.9968
CN1CSC(=S)N(C)C1,0.63,0.94,0.7967
OC1=CC=CC=CC1=O,0.53,0.38,0.7524
CNC(=S)NC,-0.24,-0.38,-0.28990000000000027
Cc1ccco1,1.85,1.91,1.58802
S=C1C=CSS1,1.58,1.45,2.53909
CC1NCCN=1,0.52,0.63,0.008000000000000063
Cc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,2.13,2.27,1.5170200000000003
C(CO)(O)c1cc(OC)c(O)cc1,-0.58,-0.22,0.4264999999999999
O=C(O)C(NCCC1)C1,-2.31,-1.65,0.21309999999999962
Cc1cccc(c1)C(C)C,4.5,4.0,3.118420000000002
OC(=O)c1cccc(Cl)c1,2.68,2.52,2.0382
NNC(=O)c1ccc(Cl)cc1,1.18,1.02,0.9434999999999999
CC(=C)C1CCC(CO)=CC1,3.17,3.36,2.2813
CC(C)c1ccc(cc1)C(O)=O,3.4,3.33,2.5082000000000004
C#Cc1ccccc1,2.53,2.26,1.6679000000000002
n(ccc(c1)CC)c1,1.65,1.84,1.644
CCc1c[n]ccc1,1.66,1.84,1.644
O=Ic1ccccc1,-1.61,-1.46,2.1723999999999997
COc1cccc(N)c1,0.93,1.16,1.2773999999999999
CNC(C)Cc1ccccc1,2.07,2.22,1.837
c1ccccc1NC(=O)NN,0.16,-0.38,0.6818
CC(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,1.32,0.62,0.5239999999999998
[O-][N+](=O)c1cc(ccc1)SSc1cc(ccc1)[N+]([O-])=O,4.06,3.94,4.302400000000002
Cc1cccc(c1)NC(C)=O,1.68,1.65,1.9534199999999997
NC(=O)NCc1ccccc1,0.73,0.62,0.8548999999999998
OCC(O)COc1ccccc1,0.7,0.86,0.41860000000000014
C(=Nc1ccccc1)c2ccccc2,2.82,3.2,3.4372000000000016
c(cccc1)(c1)CCCCC,4.9,4.5,3.4193000000000024
n1cc(C=CCCNC)ccc1,1.13,1.61,1.7043
COCc1ccccc1,1.92,1.77,1.8330000000000002
CC(=O)Nc1ccc(Cl)cc1,2.09,1.74,2.2984
"NC(=S)NN=C1C=CC(C=C1)=NNC(N)=N |c:4,6,9,t:11|",1.23,1.4,-0.8593299999999997
CCOCc1ccccc1,2.16,2.27,2.2231000000000005
Fc1ccc(F)cc1,2.13,2.39,1.9647999999999999
Nc1ccc(I)cc1,2.34,2.24,1.8734000000000002
Oc1ccc(I)cc1,2.91,2.68,1.9968
OCCBr,0.23,0.2,0.3736
CCCCl,2.04,2.07,1.6352
C(=CCl)Cl,2.0,1.98,1.9352
NCC#N,-1.37,-1.11,-0.53132
CC(=O)OC(C)(C)C,1.76,1.74,1.3479999999999999
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,9.06,9.08,4.310400000000003
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,8.03,7.93,3.5920000000000023
CCCC(N)=O,-0.21,-0.18,0.27180000000000015
O=C1C=CC(=O)N1,-0.29,-0.12,-0.8010000000000002
Clc1cc(Cl)ccc1,3.53,3.28,2.993400000000001
CCOC(=O)NC(O)C(Cl)(Cl)Cl,1.84,1.76,1.4211
O=C1CCCCO1,-0.35,0.19,0.7135
CC(C)CCC#N,1.54,1.75,1.94618
ClC=CCCl,2.043333333333333,2.29,1.9777
N#CCCCl,0.18,0.6,1.1388800000000001
N(=C=S)CC,1.47,1.79,1.1091
CCCCCC(C)O,2.31,2.24,1.9475000000000002
ClCCCCC,2.73,3.05,2.415400000000001
CC(C)CCO[N+]([O-])=O,2.84,2.65,1.2408
CC(C)CCOCCC(C)C,4.25,3.85,3.095200000000002
N#CCCCC#N,-0.72,-0.14,1.20386
C1C=CC=CC=C1,2.63,3.02,2.0587
CCCCCCCCCCCCCC(O)=O,6.11,5.98,4.772100000000004
N#CC(Cl)(Cl)Cl,2.09,1.21,1.88018
C1C(O)CC2CCC3C4(O)CC(O)C(C5=CC(=O)OC5)C4(C)CCC3C2(C)C1,1.6,1.6,2.575100000000001
C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@H]([C@@H](O)C[C@]4(O)[C@@H]3CC[C@@H]2C1)C1COC(=O)C=1,1.77,0.67,2.4560999999999993
O=P(N1CC1)(N1CC1)N1CC1,-0.62,-0.56,0.041300000000000114
CC(C)C1(CC(=C)Br)C(=O)NC(=O)NC1=O,1.47,1.77,1.2934999999999999
C1CC(C)C2=CC3C(=C)C(=O)OC3CC2(C)C1,3.38,3.27,3.2406000000000015
CC(=O)NO,-1.59,-1.29,-0.4882999999999999
c1cc(N)ccc1S(=O)(=O)Nc2ccc(S(=O)(=O)N)cc2,0.35,0.09,0.7169999999999999
C1C(O)CC2C(O)C(O)C3C4CCC(C(C)CCC(=O)O)C4(C)CCC3C2(C)C1,2.8,3.52,3.4487000000000023
[Cl-].C[N+](C)=C1C=CC(C=C1)=C(c1ccc(cc1)N(C)C)c1ccc(cc1)N(C)C,0.96,0.98,1.4636000000000011
O=C1Nc2ccccc2N1C1CCN(CC=1)CCCC(=O)c1ccc(F)cc1,3.5,3.46,3.6784000000000026
O=C(N(C(=O)c1cccc2)C)c12,1.31,1.51,0.9124000000000001
S=C=Nc1cccc2ccccc21,4.34,4.51,3.5741000000000014
CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(O)=O)[C@@H](O)C[C@H]1O,4.39,4.03,3.0429000000000017
CCC(Oc1ccccc1)C(=O)N[C@H]1[C@H]2SC(C)(C)[C@H](C(O)=O)N2C1=O,2.65,2.78,1.4756999999999998
Cc1[n]cc([n]1C)[N+]([O-])=O,0.31,0.97,0.6367199999999998
CC(=O)c1ccccc1N,1.63,1.57,1.4714
[O-][N+](=O)c1ccccc1C(O)=O,1.46,1.35,1.293
CC(=O)Nc1ccccc1[N+]([O-])=O,1.0,1.07,1.5531999999999997
Oc1cc(O)c2C(=O)CC(c3cc(O)c(O)cc3)Oc2c1,2.02,2.13,2.2154999999999996
C[n]1c[n]c2NC(=O)NC(=O)c12,-0.89,-0.6,-1.0501
CN(c1ccccc1)c1ccccc1,3.9,3.84,3.454500000000002
O=C(C(OC=C1)=C1)C(O)C(OC=C2)=C2,0.54,0.33,1.7889
[O-][N+](=O)c1ccccc1C=O,1.74,1.53,1.4073
O=C1CCc2ccccc2N1,1.34,1.53,1.5713
CC(=O)Nc1cc(ccc1OCCC)[N+]([O-])=O,1.6,2.14,2.3420000000000005
c1c[n]ccc1-c1cc[n]cc1,1.28,1.38,2.1435999999999993
ClCCN(CCCl)c1ccccc1,2.9,3.04,2.970600000000001
CC(C)CCC(=O)c1ccoc1,2.76,2.93,2.898500000000001
COC(=O)C(=O)OC,-0.17,-0.58,-0.6676000000000002
CC1=CC(=O)C=CC1=O,0.72,0.79,0.6407
Nc1ccc(Cl)cc1Cl,2.78,2.37,2.5756000000000006
CCC(=O)OC,0.84,0.86,0.5694
Cc1ccc[s]1,2.33,2.36,2.05652
CC(=O)N=C1SC(=NN1C)S(N)(=O)=O,0.13,0.33,-1.4237999999999986
CC1=CC2C(C)(C)C2CC1,4.44,4.61,2.9987000000000013
[O-][N+](=O)c1cccc(O)c1,2.0,1.91,1.3004
COc1cc(ccc1)[N+]([O-])=O,2.16,1.89,1.6033999999999997
[O-][N+](=O)c1ccc(cc1)C=O,1.56,1.53,1.4073
N#CCc1ccc(cc1)[N+]([O-])=O,1.37,1.38,1.66088
CCCCN(C)C(=O)Nc1cc(Cl)c(Cl)cc1,4.1,4.15,4.257200000000003
N#CC(C#N)=NNc1cc(Cl)ccc1,3.38,3.15,2.1550599999999998
CC(=O)Nc1ccc(cc1)C(O)=O,1.31,0.98,1.3432
COC(=O)CC(C)C,1.82,1.77,1.2055
NCC(=O)NCC(=O)NCC(O)=O,-2.68,-2.92,-2.737899999999999
O=C(NCC(=O)O)CN,-2.92,-2.09,-1.854099999999999
OCC1CO1,-0.95,-1.09,-0.6225
CN=C=S,0.94,1.3,0.7190000000000001
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,6.74,6.79,2.8736000000000015
O=P(OCC)(SCCSCC)C,1.48,1.52,3.3321000000000023
NC(=N)N[N+]([O-])=O,-0.89,-1.72,-1.3388299999999997
O=C1NC=CC=N1,-1.62,-0.66,-0.23009999999999997
CCCOC,1.21,1.05,1.0428
O=C(OCC(O)CO)CCC,-0.17,-0.26,-0.3171000000000004
CC(=C)Cl,2.0,2.17,1.7588000000000001
BrC(Br)(Br)Br,3.42,2.8,3.1773000000000002
O=S(=O)(F)C,0.55,0.96,-0.08449999999999991
CN1CC[C@@]23[C@H]4Oc5c2c(C[C@@H]1[C@@H]3C=C[C@@H]4OC(C)=O)ccc5OC(C)=O,1.58,1.8,1.9886
C=C(Br)CC1(CC=C)C(=O)NC(=O)NC1=O,1.37,1.71,1.2135999999999998
c1ccccc1C2(C(=O)OCC)CCN(CCC(O)c3ccccc3)CC2,4.04,4.18,3.7070000000000025
CC(C)C1(O)CC=C(C)CC1,3.26,3.33,2.5037000000000003
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,5.07,5.0,5.005300000000004
CC(C)C(C)=O,0.84,0.67,1.2314
C1OC1C2CO2,-0.4,-0.58,-0.21599999999999997
CC3C2C(O)C1C(N(C)C)C(=C(C(N)=O)C(=O)C1(O)C(=C2C(=O)c4c(O)cccc34)O)O,-0.02,-1.36,-0.34759999999999863
O=CC(C(CC1C2)C1(C)C)=C2,2.98,2.78,2.1776999999999997
CC(C)C(=O)C(C)C,1.86,1.58,1.8675
Cc1cccc2cccc(C)c12,4.26,4.26,3.456640000000002
[Cl-].CN(C)c1ccc(cc1)C(c1ccccc1)=C1C=CC(C=C1)=[N+](C)C,0.62,0.8,1.3976000000000008
Cc1ccc(C)c2ccccc12,4.37,4.26,3.456640000000002
Oc1ccc(O)c2ccccc12,1.9,2.21,2.2509999999999994
Cc1cccc2c1cccc2C,4.38,4.26,3.456640000000002
[O-][N+](=O)c1cccc(c1O)[N+]([O-])=O,1.37,1.73,1.2086000000000003
Cc1ccc2ccccc2c1C,4.31,4.26,3.456640000000002
ON=C(c1ccccc1)c1ccccc1,3.2,3.64,2.9132000000000016
Cc1cc2c(cc1)cccc2C,4.44,4.26,3.456640000000002
Oc1cc2c(cc1)cccc2O,1.94,2.21,2.251
Cc1cc2ccccc2c(C)c1,4.42,4.26,3.456640000000002
Oc1cccc(Cl)c1Cl,2.84,2.8,2.699
Cc1cccc(C)c1O,2.36,2.61,2.00904
[O-][N+](=O)c1ccccc1Br,2.52,2.7,2.3573000000000004
CC(=O)c1ccccc1C(O)=O,0.81,1.21,1.5874000000000001
CC(=O)c1ccccc1[N+]([O-])=O,1.28,1.49,1.7974
c1ccc2nc3cccc(N)c3cc2c1,2.47,2.4,2.9702
Nc1cccc2cc3ccccc3[n]c21,3.26,3.2,2.970200000000001
CCc1ccccc1N,1.74,2.11,1.8312
COc1ccccc1Br,2.86,2.96,2.4577
Cc1ccccc1OC,2.74,2.62,2.0036199999999997
Nc1cccc2ccc[n]c21,1.79,2.03,1.817
c1cc2ncccc2c(O)c1,1.85,1.66,1.9403999999999997
Nc1cc[n]c2ccccc21,1.63,1.23,1.817
